3.016194	4	1.704084
8.017370	4	1.227368
14.017820	4	1.858963
20.015570	4	0.935057
26.015150	4	1.795793
31.014430	4	2.864842
36.014070	4	2.507530
41.014180	4	3.792038
47.013700	4	1.192621
57.012800	4	3.417264
68.012070	4	999.000000
75.011650	4	1.489787
81.011200	4	1.436207
88.010880	4	2.444482
100.010000	4	1.335187
105.009700	4	1.889639
111.009200	4	1.545424
116.009300	4	0.968898
123.008600	4	1.841625
128.008500	4	0.826449
134.008700	4	1.602490
139.007600	4	0.744668
149.023500	4	2.364703
155.007400	4	1.291996
162.022800	4	1.635272
167.022700	4	1.722757
176.021700	4	1.089317
181.021600	4	1.301024
186.021300	4	3.553231
192.020800	4	0.890469
197.021000	4	2.419263
207.019800	4	1.372765
213.019600	4	1.480615
228.018500	4	1.217516
239.017700	4	1.432171
244.017500	4	1.160746
251.018400	4	1.861431
262.016300	4	0.839629
269.016600	4	1.936359
274.015600	4	1.945477
283.015000	4	1.675560
291.014500	4	2.075434
297.014000	4	2.380095
303.013700	4	1.407197
309.013300	4	0.854795
314.013700	4	1.419767
321.012600	4	1.492670
328.012100	4	0.939328
334.011800	4	1.011135
346.011100	4	1.180804
