3.016194	4	1
8.017370	4	1
14.017820	4	1
20.015570	4	1
26.015150	4	1
31.014430	4	1
36.014070	4	1
41.014180	4	1
47.013700	4	1
57.012800	4	1
68.012070	4	1
75.011650	4	1
81.011200	4	1
88.010880	4	1
100.010000	4	1
105.009700	4	1
111.009200	4	1
116.009300	4	1
123.008600	4	1
128.008500	4	1
134.008700	4	1
139.007600	4	1
149.023500	4	1
155.007400	4	1
162.022800	4	1
167.022700	4	1
176.021700	4	1
181.021600	4	1
186.021300	4	1
192.020800	4	1
197.021000	4	1
207.019800	4	1
213.019600	4	1
228.018500	4	1
239.017700	4	1
244.017500	4	1
251.018400	4	1
262.016300	4	1
269.016600	4	1
274.015600	4	1
283.015000	4	1
291.014500	4	1
297.014000	4	1
303.013700	4	1
309.013300	4	1
314.013700	4	1
321.012600	4	1
328.012100	4	1
334.011800	4	1
346.011100	4	1
